4978, 55,  Private
4979, 45,  Private
4980, 34,  Private
4981, 45,  ?
4982, 41,  Private
4983, 22,  ?
4984, 34,  Private
4985, 27,  Private
4986, 29,  Private
4987, 19,  Federal-gov
4988, 47,  Local-gov
4989, 43,  Self-emp-inc
4990, 52,  Private
4991, 33,  Self-emp-not-inc
4992, 29,  Private
4993, 23,  Private
4994, 23,  Private
4995, 39,  Private
4996, 43,  Private
4997, 31,  Private
4998, 47,  Self-emp-inc
4999, 26,  Private
5000, 58,  Local-gov
5001, 47,  Self-emp-inc
5002, 55,  Private
5003, 26,  Private
5004, 28,  Private
5005, 36,  Private
5006, 40,  Private
5007, 19,  Private
5008, 63,  Self-emp-not-inc
5009, 42,  Private
5010, 76,  Private
5011, 23,  State-gov
5012, 38,  Self-emp-not-inc
5013, 33,  State-gov
5014, 48,  Local-gov
5015, 56,  Private
5016, 32,  Private
5017, 44,  Local-gov
5018, 27,  Private
5019, 33,  Federal-gov
5020, 22,  Private
5021, 18,  ?
5022, 44,  Private
5023, 42,  Private
5024, 34,  Private
5025, 45,  Federal-gov
5026, 57,  Self-emp-inc
5027, 59,  Local-gov
5028, 33,  Federal-gov
5029, 52,  Private
5030, 17,  Private
5031, 29,  Private
5032, 63,  Self-emp-not-inc
5033, 20,  Private
5034, 42,  Self-emp-inc
5035, 50,  Self-emp-not-inc
5036, 55,  Private
5037, 27,  Private
5038, 28,  Private
5039, 55,  Private
5040, 44,  Federal-gov
5041, 53,  State-gov
5042, 23,  Private
5043, 25,  Private
5044, 44,  State-gov
5045, 55,  Private
5046, 48,  Self-emp-not-inc
5047, 46,  Private
5048, 26,  Private
5049, 30,  Private
5050, 32,  Private
5051, 52,  Private
5052, 52,  Private
5053, 39,  Private
5054, 57,  Local-gov
5055, 21,  Private
5056, 22,  State-gov
5057, 26,  Private
5058, 26,  State-gov
5059, 44,  Private
5060, 42,  Private
5061, 40,  Private
5062, 22,  Private
5063, 62,  Private
5064, 44,  Private
5065, 18,  ?
5066, 33,  Self-emp-not-inc
5067, 45,  Private
5068, 18,  Private
5069, 32,  Local-gov
5070, 33,  Private
5071, 20,  Private
5072, 68,  Self-emp-not-inc
5073, 61,  Private
5074, 48,  Private
5075, 45,  Private
5076, 36,  Self-emp-not-inc
5077, 32,  Federal-gov
5078, 35,  Private
5079, 39,  Private
5080, 53,  Private
5081, 30,  Private
5082, 37,  Private
5083, 40,  Private
5084, 25,  Private
5085, 41,  Private
5086, 52,  Self-emp-not-inc
5087, 33,  Private
5088, 28,  Private
5089, 25,  Self-emp-not-inc
5090, 53,  Private
5091, 44,  Private
5092, 35,  Private
5093, 38,  Private
5094, 34,  Private
5095, 33,  Private
5096, 24,  State-gov
5097, 65,  Local-gov
5098, 29,  Private
5099, 39,  Self-emp-inc
5100, 46,  Local-gov
5101, 37,  Private
5102, 47,  State-gov
5103, 62,  Private
5104, 54,  Self-emp-not-inc
5105, 90,  Private
5106, 33,  Private
5107, 57,  Private
5108, 25,  Private
5109, 44,  Self-emp-inc
5110, 52,  Private
5111, 21,  Private
5112, 31,  Private
5113, 39,  Private
5114, 59,  Federal-gov
5115, 29,  Self-emp-not-inc
5116, 49,  Private
5117, 34,  Private
5118, 22,  Private
5119, 32,  Private
5120, 39,  State-gov
5121, 46,  Private
5122, 50,  Private
5123, 34,  Private
5124, 28,  Local-gov
5125, 18,  Private
5126, 20,  Private
5127, 20,  Private
5128, 55,  State-gov
5129, 22,  Private
5130, 60,  Self-emp-not-inc
5131, 40,  Private
5132, 47,  State-gov
5133, 23,  Private
5134, 57,  Local-gov
5135, 52,  Private
5136, 42,  Private
5137, 25,  Private
5138, 49,  Self-emp-inc
5139, 41,  Federal-gov
5140, 40,  State-gov
5141, 38,  Private
5142, 58,  Private
5143, 26,  Private
5144, 57,  Private
5145, 28,  Private
5146, 42,  Private
5147, 28,  Private
5148, 17,  ?
5149, 39,  Self-emp-not-inc
5150, 28,  Private
5151, 42,  Private
5152, 51,  Self-emp-not-inc
5153, 27,  Private
5154, 41,  Private
5155, 28,  Private
5156, 54,  Self-emp-not-inc
5157, 73,  ?
5158, 49,  Private
5159, 47,  Private
5160, 27,  Private
5161, 42,  Local-gov
5162, 32,  Private
5163, 32,  Local-gov
5164, 27,  Private
5165, 29,  Private
5166, 22,  Private
5167, 41,  Federal-gov
5168, 49,  Local-gov
5169, 58,  Self-emp-not-inc
5170, 41,  Self-emp-not-inc
5171, 26,  Private
5172, 21,  Private
5173, 32,  ?
5174, 37,  Private
5175, 23,  Private
5176, 42,  Self-emp-not-inc
5177, 25,  Private
5178, 67,  Private
5179, 41,  Local-gov
5180, 49,  Local-gov
5181, 36,  Private
5182, 18,  Private
5183, 25,  Private
5184, 43,  State-gov
5185, 38,  Private
5186, 21,  Private
5187, 65,  Self-emp-not-inc
5188, 66,  Private
5189, 33,  Private
5190, 51,  Private
5191, 27,  Self-emp-inc
5192, 17,  Private
5193, 32,  Private
5194, 61,  ?
5195, 38,  Private
5196, 43,  Local-gov
5197, 40,  State-gov
5198, 63,  Private
5199, 76,  ?
5200, 42,  Private
5201, 43,  Federal-gov
5202, 76,  Self-emp-not-inc
5203, 41,  Local-gov
5204, 17,  Private
5205, 30,  Self-emp-not-inc
5206, 30,  Private
5207, 22,  Private
5208, 53,  ?
5209, 28,  Private
5210, 25,  ?
5211, 24,  Private
5212, 47,  Private
5213, 34,  Self-emp-not-inc
5214, 26,  Private
5215, 63,  ?
5216, 25,  Private
5217, 28,  Private
5218, 36,  Private
5219, 24,  Private
5220, 51,  Self-emp-inc
5221, 44,  Private
5222, 18,  Private
5223, 54,  Federal-gov
5224, 61,  Private
5225, 51,  Private
5226, 43,  Private
5227, 51,  Private
5228, 50,  Local-gov
5229, 27,  ?
5230, 24,  Private
5231, 20,  State-gov
5232, 52,  Private
5233, 57,  Local-gov
5234, 49,  Self-emp-inc
5235, 42,  Self-emp-inc
5236, 22,  Private
5237, 38,  Private
5238, 21,  Private
5239, 39,  Federal-gov
5240, 52,  Self-emp-not-inc
5241, 25,  Private
5242, 50,  Private
5243, 35,  State-gov
5244, 50,  Private
5245, 58,  Private
5246, 48,  Federal-gov
5247, 30,  Private
5248, 18,  Private
5249, 29,  Self-emp-not-inc
5250, 52,  Self-emp-not-inc
5251, 63,  Private
5252, 36,  Local-gov
5253, 24,  Private
5254, 30,  Local-gov
5255, 23,  Private
5256, 35,  ?
5257, 21,  Private
5258, 28,  Private
5259, 20,  Private
5260, 18,  Private
5261, 21,  Private
5262, 27,  Private
5263, 42,  Private
5264, 21,  Private
5265, 51,  Private
5266, 27,  Federal-gov
5267, 23,  Self-emp-not-inc
5268, 57,  Private
5269, 22,  State-gov
5270, 59,  Private
5271, 38,  Private
5272, 20,  Private
5273, 90,  Private
5274, 35,  Private
5275, 50,  Private
5276, 45,  Private
5277, 44,  Private
5278, 23,  Private
5279, 34,  Private
5280, 23,  Self-emp-inc
5281, 39,  State-gov
5282, 19,  Private
5283, 54,  Private
5284, 40,  Private
5285, 44,  Private
5286, 31,  Self-emp-inc
5287, 25,  Private
5288, 33,  Private
5289, 32,  Private
5290, 36,  Private
5291, 47,  Self-emp-not-inc
5292, 80,  Private
5293, 21,  Private
5294, 35,  Self-emp-not-inc
5295, 77,  ?
5296, 30,  Private
5297, 35,  ?
5298, 49,  Private
5299, 33,  Private
5300, 53,  Self-emp-not-inc
5301, 41,  Private
5302, 57,  Private
5303, 21,  ?
5304, 19,  Private
5305, 28,  Private
5306, 42,  Federal-gov
5307, 29,  Self-emp-not-inc
5308, 38,  ?
5309, 26,  Private
5310, 41,  Private
5311, 40,  Private
5312, 36,  Self-emp-not-inc
5313, 28,  Private
5314, 25,  Self-emp-not-inc
5315, 42,  Self-emp-not-inc
5316, 32,  Private
5317, 32,  Private
5318, 37,  Private
5319, 39,  Local-gov
5320, 49,  Private
5321, 28,  ?
5322, 24,  ?
5323, 19,  Private
5324, 31,  Private
5325, 40,  Private
5326, 29,  Private
5327, 59,  Private
5328, 52,  Private
5329, 27,  Private
5330, 45,  Local-gov
5331, 58,  Private
5332, 53,  Private
5333, 23,  Private
5334, 35,  Private
5335, 49,  Private
5336, 49,  Private
5337, 25,  Private
5338, 47,  Private
5339, 28,  Private
5340, 20,  Private
5341, 74,  ?
5342, 19,  Private
5343, 28,  Private
5344, 31,  Private
5345, 61,  ?
5346, 30,  Private
5347, 20,  ?
5348, 35,  Private
5349, 23,  Private
5350, 25,  Private
5351, 19,  Private
5352, 30,  Private
5353, 26,  Private
5354, 34,  Local-gov
5355, 49,  Private
5356, 35,  Private
5357, 38,  Private
5358, 36,  Private
5359, 33,  Private
5360, 54,  Private
5361, 19,  Local-gov
5362, 18,  Never-worked
5363, 60,  Private
5364, 28,  Self-emp-not-inc
5365, 43,  Self-emp-not-inc
5366, 49,  Local-gov
5367, 25,  Private
5368, 17,  Private
5369, 41,  Self-emp-inc
5370, 30,  Private
5371, 90,  Local-gov
5372, 25,  Private
5373, 27,  Private
5374, 29,  Private
5375, 55,  Private
5376, 31,  Federal-gov
5377, 43,  Private
5378, 63,  Private
5379, 46,  Private
5380, 59,  Private
5381, 42,  Private
5382, 26,  Private
5383, 26,  Private
5384, 20,  ?
5385, 19,  ?
5386, 61,  Private
5387, 23,  State-gov
5388, 24,  Private
5389, 35,  Private
5390, 42,  Self-emp-not-inc
5391, 31,  Private
5392, 31,  Private
5393, 63,  Private
5394, 29,  State-gov
5395, 43,  State-gov
5396, 22,  Private
5397, 17,  Private
5398, 23,  Self-emp-not-inc
5399, 35,  Private
5400, 32,  Private
5401, 50,  Self-emp-inc
5402, 25,  Private
5403, 26,  Local-gov
5404, 32,  Private
5405, 29,  Private
5406, 57,  Private
5407, 90,  Private
5408, 35,  Private
5409, 31,  Self-emp-not-inc
5410, 60,  Private
5411, 21,  Private
5412, 71,  Local-gov
5413, 22,  Private
5414, 50,  Local-gov
5415, 37,  Private
5416, 23,  Private
5417, 74,  Private
5418, 67,  Private
5419, 59,  Private
5420, 28,  Private
5421, 45,  Private
5422, 63,  Self-emp-not-inc
5423, 39,  Private
5424, 33,  State-gov
5425, 32,  Private
5426, 34,  Private
5427, 39,  Private
5428, 29,  State-gov
5429, 22,  Private
5430, 53,  Private
5431, 46,  Private
5432, 51,  Private
5433, 44,  Private
5434, 56,  State-gov
5435, 27,  Private
5436, 52,  Private
5437, 39,  Private
5438, 45,  Federal-gov
5439, 37,  Private
5440, 33,  Private
5441, 35,  ?
5442, 46,  Private
5443, 35,  Private
5444, 33,  Private
5445, 48,  Private
5446, 32,  Private
5447, 18,  ?
5448, 20,  Private
5449, 35,  Private
5450, 19,  Private
5451, 21,  Private
5452, 56,  Private
5453, 28,  Private
5454, 45,  Private
5455, 32,  Private
5456, 44,  Private
5457, 55,  Private
5458, 34,  Private
5459, 33,  Private
5460, 36,  Private
5461, 25,  Private
5462, 28,  Private
5463, 39,  Private
5464, 53,  Private
5465, 47,  Private
5466, 49,  Self-emp-inc
5467, 22,  Private
5468, 31,  Private
5469, 44,  Self-emp-inc
5470, 19,  Private
5471, 37,  Self-emp-not-inc
5472, 60,  ?
5473, 23,  Private
5474, 44,  Private
5475, 54,  Local-gov
5476, 23,  Private
5477, 21,  Private
5478, 19,  State-gov
5479, 51,  Private
5480, 41,  Private
5481, 61,  Private
5482, 19,  Self-emp-not-inc
5483, 22,  Private
5484, 22,  Private
5485, 49,  Private
5486, 35,  Private
5487, 38,  Private
5488, 29,  Private
5489, 56,  Private
5490, 41,  Private
5491, 62,  Self-emp-inc
5492, 27,  Private
5493, 55,  ?
5494, 25,  Private
5495, 33,  Private
5496, 26,  Private
5497, 43,  Private
5498, 53,  Federal-gov
5499, 43,  Private
5500, 56,  Private
5501, 25,  Private
5502, 60,  Private
5503, 28,  Private
5504, 21,  Private
5505, 40,  Private
5506, 29,  Private
5507, 20,  Private
5508, 25,  Private
5509, 18,  Private
5510, 32,  State-gov
5511, 27,  Private
5512, 48,  Private
5513, 20,  Private
5514, 55,  Private
5515, 33,  Local-gov
5516, 21,  State-gov
5517, 43,  Self-emp-not-inc
5518, 35,  Private
5519, 39,  Local-gov
5520, 19,  Private
5521, 25,  Private
5522, 44,  Private
5523, 27,  Private
5524, 39,  Private
5525, 69,  Private
5526, 34,  Private
5527, 20,  ?
5528, 37,  Private
5529, 43,  Local-gov
5530, 62,  ?
5531, 34,  State-gov
5532, 31,  Self-emp-not-inc
5533, 42,  State-gov
5534, 26,  Private
5535, 39,  Private
5536, 25,  Private
5537, 54,  Local-gov
5538, 44,  State-gov
5539, 34,  State-gov
5540, 21,  Self-emp-inc
5541, 50,  Private
5542, 33,  Private
5543, 40,  Self-emp-inc
5544, 44,  Private
5545, 33,  Local-gov
5546, 21,  Local-gov
5547, 35,  Self-emp-not-inc
5548, 43,  Private
5549, 57,  ?
5550, 51,  Local-gov
5551, 29,  Private
5552, 51,  Local-gov
5553, 35,  Private
5554, 18,  Private
5555, 58,  Private
5556, 57,  Self-emp-inc
5557, 19,  Private
5558, 37,  Private
5559, 38,  Private
5560, 45,  Private
5561, 27,  Private
5562, 64,  ?
5563, 38,  Local-gov
5564, 30,  Private
5565, 46,  Private
5566, 18,  ?
5567, 60,  Private
5568, 30,  Private
5569, 47,  Private
5570, 39,  Private
5571, 42,  Private
5572, 27,  Private
5573, 44,  Private
5574, 33,  Private
5575, 54,  Private
5576, 58,  Self-emp-not-inc
5577, 45,  Private
5578, 59,  Private
5579, 29,  Private
5580, 27,  Private
5581, 44,  Private
5582, 44,  Private
5583, 33,  Private
5584, 27,  Private
5585, 33,  Private
5586, 55,  Private
5587, 32,  Self-emp-not-inc
5588, 31,  Private
5589, 57,  Self-emp-inc
5590, 30,  Private
5591, 78,  ?
5592, 28,  Private
5593, 30,  Self-emp-not-inc
5594, 29,  Private
5595, 66,  Private
5596, 60,  Private
5597, 31,  Private
5598, 26,  Private
5599, 24,  Private
5600, 29,  Private
5601, 44,  Private
5602, 34,  Local-gov
5603, 59,  Private
5604, 23,  Private
5605, 23,  Private
5606, 55,  Local-gov
5607, 39,  Self-emp-inc
5608, 39,  Private
5609, 57,  Private
5610, 35,  Private
5611, 39,  Local-gov
5612, 47,  Private
5613, 53,  State-gov
5614, 23,  Private
5615, 35,  Private
5616, 44,  Private
5617, 28,  Private
5618, 26,  Private
5619, 23,  Private
5620, 32,  Private
5621, 49,  Self-emp-inc
5622, 36,  Private
5623, 36,  Private
5624, 41,  ?
5625, 21,  Private
5626, 54,  Self-emp-not-inc
5627, 43,  Private
5628, 35,  Local-gov
5629, 31,  Private
5630, 46,  Private
5631, 46,  Private
5632, 56,  Private
5633, 45,  ?
5634, 21,  Private
5635, 51,  Private
5636, 47,  State-gov
5637, 42,  Private
5638, 19,  Private
5639, 25,  Private
5640, 37,  Private
5641, 35,  Private
5642, 40,  Private
5643, 57,  Self-emp-not-inc
5644, 38,  Private
5645, 48,  Private
5646, 34,  Private
5647, 46,  Federal-gov
5648, 30,  Private
5649, 45,  State-gov
5650, 32,  Self-emp-not-inc
5651, 35,  Private
5652, 62,  Private
5653, 56,  ?
5654, 50,  Private
5655, 25,  Private
5656, 41,  Private
5657, 35,  Private
5658, 33,  Private
5659, 38,  Private
5660, 37,  State-gov
5661, 56,  Private
5662, 19,  Private
5663, 31,  Private
5664, 53,  Local-gov
5665, 33,  Private
5666, 72,  Private
5667, 54,  Private
5668, 30,  Private
5669, 51,  Private
5670, 30,  Private
5671, 30,  Private
5672, 32,  Private
5673, 30,  Private
5674, 35,  Private
5675, 40,  Private
5676, 38,  State-gov
5677, 19,  Private
5678, 32,  Private
5679, 49,  Private
5680, 76,  ?
5681, 60,  Private
5682, 60,  Private
5683, 55,  Private
5684, 41,  Private
5685, 24,  Private
5686, 53,  Private
5687, 69,  State-gov
5688, 71,  ?
5689, 41,  Private
5690, 32,  Private
5691, 45,  Private
5692, 59,  Private
5693, 31,  Private
5694, 40,  Private
5695, 44,  Private
5696, 63,  Private
5697, 31,  Local-gov
5698, 51,  Private
5699, 51,  Private
5700, 23,  Private
5701, 49,  Private
5702, 56,  Private
5703, 39,  Private
5704, 39,  Self-emp-not-inc
5705, 30,  Self-emp-not-inc
5706, 43,  Self-emp-not-inc
5707, 31,  Private
5708, 44,  Local-gov
5709, 43,  Self-emp-not-inc
5710, 37,  Federal-gov
5711, 41,  Private
5712, 43,  Private
5713, 47,  State-gov
5714, 38,  Self-emp-not-inc
5715, 46,  Private
5716, 19,  State-gov
5717, 19,  Private
5718, 24,  Private
5719, 39,  Self-emp-inc
5720, 37,  Private
5721, 28,  ?
5722, 40,  Private
5723, 27,  Private
5724, 22,  Private
5725, 21,  Private
5726, 32,  Private
5727, 20,  Private
5728, 45,  Private
5729, 46,  Local-gov
5730, 46,  Private
5731, 26,  Private
5732, 47,  Self-emp-not-inc
5733, 22,  Private
5734, 34,  Self-emp-not-inc
5735, 49,  Private
5736, 20,  Private
5737, 28,  Private
5738, 30,  Private
5739, 23,  Private
5740, 20,  Private
5741, 31,  Private
5742, 46,  Private
5743, 42,  Private
5744, 60,  Self-emp-not-inc
5745, 30,  Private
5746, 27,  Private
5747, 20,  Private
5748, 56,  Self-emp-not-inc
5749, 41,  Private
5750, 61,  Private
5751, 47,  Private
5752, 60,  Private
5753, 33,  Private
5754, 40,  ?
5755, 48,  Private
5756, 56,  Private
5757, 50,  Private
5758, 57,  Self-emp-not-inc
5759, 20,  Private
5760, 46,  Private
5761, 21,  Private
5762, 37,  Private
5763, 42,  Private
5764, 20,  Private
5765, 54,  Private
5766, 32,  Local-gov
5767, 62,  ?
5768, 50,  Private
5769, 49,  Federal-gov
5770, 48,  Private
5771, 24,  Private
5772, 46,  Private
5773, 42,  Private
5774, 52,  Self-emp-inc
5775, 58,  Local-gov
5776, 37,  Private
5777, 34,  Private
5778, 26,  Private
5779, 18,  Private
5780, 33,  Private
5781, 41,  Private
5782, 21,  Private
5783, 23,  Private
5784, 26,  Federal-gov
5785, 33,  Private
5786, 24,  Private
5787, 43,  Private
5788, 52,  State-gov
5789, 27,  ?
5790, 61,  Private
5791, 35,  Private
5792, 35,  Private
5793, 45,  Self-emp-inc
5794, 43,  Local-gov
5795, 51,  Private
5796, 35,  Private
5797, 47,  Federal-gov
5798, 22,  Private
5799, 49,  Self-emp-inc
5800, 20,  Private
5801, 19,  Private
5802, 27,  Private
5803, 42,  Private
5804, 27,  ?
5805, 23,  Self-emp-not-inc
5806, 20,  Private
5807, 47,  Private
5808, 17,  Private
5809, 76,  ?
5810, 39,  Private
5811, 25,  Private
5812, 31,  Private
5813, 44,  Private
5814, 53,  Private
5815, 34,  Private
5816, 45,  Self-emp-not-inc
5817, 34,  Private
5818, 35,  Private
5819, 36,  Private
5820, 45,  Private
5821, 37,  Self-emp-not-inc
5822, 53,  Private
5823, 35,  Private
5824, 38,  Self-emp-not-inc
5825, 65,  Self-emp-inc
5826, 49,  Self-emp-not-inc
5827, 24,  Private
5828, 54,  Private
5829, 17,  Private
5830, 19,  Private
5831, 60,  Private
5832, 46,  Private
5833, 78,  ?
5834, 26,  Private
5835, 58,  Private
5836, 37,  Self-emp-not-inc
5837, 41,  Private
5838, 30,  Private
5839, 19,  Private
5840, 48,  Private
5841, 22,  Private
5842, 50,  Private
5843, 25,  Private
5844, 18,  Private
5845, 21,  Private
5846, 47,  Private
5847, 33,  Private
5848, 39,  Private
5849, 67,  Self-emp-not-inc
5850, 19,  Private
5851, 18,  Private
5852, 36,  Private
5853, 23,  Private
5854, 25,  ?
5855, 40,  Private
5856, 73,  Self-emp-not-inc
5857, 35,  Private
5858, 31,  Private
5859, 20,  Private
5860, 20,  Private
5861, 27,  Private
5862, 66,  Self-emp-inc
5863, 66,  Private
5864, 64,  Private
5865, 48,  Private
5866, 24,  Private
5867, 51,  Self-emp-not-inc
5868, 25,  Private
5869, 33,  Private
5870, 50,  Private
5871, 51,  Private
5872, 34,  State-gov
5873, 41,  Local-gov
5874, 30,  Self-emp-not-inc
5875, 59,  Private
5876, 41,  Self-emp-not-inc
5877, 36,  Self-emp-not-inc
5878, 37,  Private
5879, 28,  Private
5880, 19,  Private
5881, 28,  Private
5882, 62,  Private
5883, 36,  Private
5884, 58,  Self-emp-not-inc
5885, 42,  Self-emp-inc
5886, 43,  Self-emp-inc
5887, 29,  Private
5888, 32,  State-gov
5889, 64,  Local-gov
5890, 39,  Private
5891, 26,  Private
5892, 19,  Private
5893, 21,  Private
5894, 32,  Private
5895, 30,  Local-gov
5896, 26,  Private
5897, 20,  Private
5898, 19,  Private
5899, 33,  Federal-gov
5900, 23,  Private
5901, 29,  Private
5902, 42,  Private
5903, 30,  Self-emp-not-inc
5904, 63,  Private
5905, 34,  Private
5906, 60,  Self-emp-not-inc
5907, 48,  Private
5908, 25,  Private
5909, 27,  Private
5910, 55,  Self-emp-not-inc
5911, 32,  Private
5912, 22,  Private
5913, 25,  Private
5914, 18,  Private
5915, 24,  Local-gov
5916, 29,  Private
5917, 73,  ?
5918, 39,  Private
5919, 33,  Self-emp-inc
5920, 57,  Private
5921, 22,  Private
5922, 33,  ?
5923, 33,  Private
5924, 42,  Private
5925, 43,  Private
5926, 57,  Self-emp-not-inc
5927, 42,  Private
5928, 22,  Private
5929, 21,  ?
5930, 42,  Self-emp-not-inc
5931, 39,  Private
5932, 41,  Private
5933, 20,  Local-gov
5934, 47,  Private
5935, 44,  Private
5936, 29,  Private
5937, 52,  Private
5938, 71,  Private
5939, 52,  Private
5940, 36,  Private
5941, 53,  Private
5942, 37,  Private
5943, 26,  Private
5944, 34,  Private
5945, 35,  Private
5946, 20,  Private
5947, 34,  Local-gov
5948, 56,  Self-emp-not-inc
5949, 39,  Private
5950, 24,  Private
5951, 24,  Private
5952, 23,  Private
5953, 27,  Private
5954, 25,  Private
5955, 29,  Private
5956, 42,  Private
5957, 51,  Private
5958, 31,  Private
5959, 59,  Private
5960, 29,  Private
5961, 18,  Private
5962, 24,  Private
5963, 38,  State-gov
5964, 36,  Private
5965, 34,  Self-emp-not-inc
5966, 42,  Self-emp-not-inc
5967, 45,  Self-emp-not-inc
5968, 21,  Private
5969, 64,  Self-emp-inc
5970, 32,  Private
5971, 45,  Private
5972, 53,  Private
5973, 42,  Private
5974, 32,  Private
5975, 49,  Private
5976, 62,  Private
5977, 28,  Private
5978, 29,  ?
5979, 32,  Private
5980, 37,  Self-emp-inc
5981, 38,  Private
5982, 44,  Local-gov
5983, 19,  Private
5984, 22,  ?
5985, 24,  Private
5986, 58,  Private
5987, 56,  Private
5988, 37,  Private
5989, 43,  Private
5990, 32,  Private
5991, 34,  Private
5992, 44,  Private
5993, 28,  Private
5994, 35,  Private
5995, 38,  Private
5996, 26,  Private
5997, 20,  Private
5998, 24,  Private
5999, 40,  Private
6000, 23,  Private
6001, 79,  Local-gov
6002, 44,  Private
6003, 51,  Private
6004, 30,  Private
6005, 52,  Private
6006, 41,  Private
6007, 33,  Private
6008, 50,  Private
6009, 51,  Private
6010, 41,  Private
6011, 35,  Private
6012, 34,  Private
6013, 28,  Private
6014, 31,  Self-emp-inc
6015, 22,  Private
6016, 67,  ?
6017, 65,  Private
6018, 39,  Self-emp-not-inc
6019, 23,  Private
6020, 29,  Self-emp-not-inc
6021, 57,  Self-emp-not-inc
6022, 47,  Private
6023, 51,  Local-gov
6024, 34,  Private
6025, 52,  Private
6026, 29,  Private
6027, 29,  Private
6028, 25,  Local-gov
6029, 21,  Private
6030, 38,  Private
6031, 55,  Self-emp-not-inc
6032, 61,  Self-emp-inc
6033, 34,  Private
6034, 41,  Private
6035, 27,  Local-gov
6036, 78,  Self-emp-not-inc
6037, 40,  Private
6038, 26,  Self-emp-not-inc
6039, 43,  Private
6040, 55,  ?
6041, 25,  Private
6042, 26,  Self-emp-not-inc
6043, 43,  Self-emp-inc
6044, 25,  Private
6045, 22,  Private
6046, 52,  Self-emp-not-inc
6047, 61,  Private
6048, 42,  Private
6049, 21,  Private
6050, 44,  Private
6051, 65,  Private
6052, 56,  ?
6053, 33,  Federal-gov
6054, 22,  Private
6055, 43,  Private
6056, 45,  Self-emp-inc
6057, 42,  Private
6058, 37,  Private
6059, 56,  Private
6060, 35,  ?
6061, 40,  Private
6062, 31,  Private
6063, 26,  Private
6064, 26,  State-gov
6065, 42,  Self-emp-inc
6066, 45,  Self-emp-not-inc
6067, 47,  Local-gov
6068, 22,  Private
6069, 33,  Private
6070, 37,  Private
6071, 48,  Self-emp-not-inc
6072, 57,  Self-emp-not-inc
6073, 47,  Private
6074, 58,  Local-gov
6075, 55,  Private
6076, 52,  Private
6077, 29,  Private
6078, 42,  Private
6079, 23,  Private
6080, 23,  Private
6081, 46,  Self-emp-not-inc
6082, 30,  Private
6083, 43,  Self-emp-not-inc
6084, 25,  Private
6085, 32,  Private
6086, 56,  Private
6087, 33,  Private
6088, 19,  State-gov
6089, 20,  Private
6090, 34,  Private
6091, 34,  Private
6092, 55,  Self-emp-not-inc
6093, 55,  Private
6094, 31,  Private
6095, 30,  Private
6096, 31,  Private
6097, 51,  Private
6098, 59,  Private
6099, 58,  Private
6100, 40,  Private
6101, 54,  Private
6102, 25,  Local-gov
6103, 18,  Self-emp-inc
6104, 41,  Private
6105, 57,  Private
6106, 37,  Private
6107, 46,  Private
6108, 39,  Private
6109, 19,  Private
6110, 41,  Private
6111, 54,  Private
6112, 39,  Private
6113, 41,  Private
6114, 26,  Private
6115, 57,  Self-emp-inc
6116, 33,  Local-gov
6117, 56,  Private
6118, 60,  Private
6119, 22,  Private
6120, 58,  Private
6121, 48,  Federal-gov
6122, 45,  Local-gov
6123, 18,  Private
6124, 56,  Private
6125, 48,  Self-emp-inc
6126, 40,  Private
6127, 38,  Private
6128, 58,  Private
6129, 23,  Private
6130, 63,  Private
6131, 51,  Private
6132, 22,  ?
6133, 44,  Private
6134, 46,  Federal-gov
6135, 64,  State-gov
6136, 32,  Private
6137, 31,  Private
6138, 36,  Private
6139, 21,  Private
6140, 30,  Private
6141, 31,  Private
6142, 54,  Private
6143, 59,  Local-gov
6144, 28,  Local-gov
6145, 57,  Private
6146, 44,  Private
6147, 53,  Self-emp-inc
6148, 58,  Self-emp-not-inc
6149, 19,  Private
6150, 39,  Self-emp-inc
6151, 31,  Self-emp-inc
6152, 27,  Private
6153, 46,  Local-gov
6154, 37,  Self-emp-not-inc
6155, 27,  Private
6156, 33,  Private
6157, 20,  Private
6158, 55,  Private
6159, 39,  Private
6160, 41,  Private
6161, 30,  Private
6162, 39,  Self-emp-inc
6163, 28,  Private
6164, 25,  Private
6165, 31,  Private
6166, 51,  Private
6167, 24,  Private
6168, 70,  Private
6169, 23,  Private
6170, 61,  Private
6171, 45,  Self-emp-not-inc
6172, 47,  Private
6173, 56,  Private
6174, 79,  Private
6175, 20,  Private
6176, 30,  Private
6177, 27,  Private
6178, 40,  Private
6179, 60,  ?
6180, 58,  Private
6181, 71,  Self-emp-not-inc
6182, 50,  Private
6183, 29,  Local-gov
6184, 33,  Private
6185, 60,  State-gov
6186, 33,  Private
6187, 43,  Private
6188, 33,  Private
6189, 33,  Private
6190, 32,  State-gov
6191, 21,  Private
6192, 38,  Private
6193, 38,  Private
6194, 39,  State-gov
6195, 17,  Private
6196, 21,  Private
6197, 42,  Private
6198, 42,  Private
6199, 36,  Private
6200, 32,  Private
6201, 37,  Self-emp-not-inc
6202, 28,  Private
6203, 37,  Private
6204, 50,  Private
6205, 49,  Private
6206, 40,  Private
6207, 40,  Private
6208, 49,  Private
6209, 35,  Federal-gov
6210, 33,  Local-gov
6211, 24,  Private
6212, 41,  Private
6213, 43,  Private
6214, 36,  Self-emp-not-inc
6215, 84,  Self-emp-not-inc
6216, 23,  Private
6217, 41,  Private
6218, 55,  Self-emp-inc
6219, 30,  Self-emp-not-inc
